,subject_id,trial_index,palette,concept,concept_cat,color_index,sem_contrast,rating,log_spec,accuracy
13581,g32tcxlc5g,3523,8,carrot,vegetables,61,0.995,0.875,-0.015028558610303744,1
13582,g32tcxlc5g,3523,8,peach,fruits,47,0.995,0.875,-0.10535879219645802,1
13583,g32tcxlc5g,3523,8,cherry,fruits,49,1.0,0.875,-0.04344806670581117,1
13584,g32tcxlc5g,3524,15,sleeping,activities,24,0.977,0.8,-1.9968185602622677,1
13585,g32tcxlc5g,3524,15,driving,activities,62,0.949,0.7,-2.7531029318499223,1
13586,g32tcxlc5g,3524,15,safety,features,67,0.872,0.75,-2.629543317344972,0
13587,g32tcxlc5g,3524,15,comfort,features,45,0.87,0.672,-11.512925464970229,0
13588,g32tcxlc5g,3525,12,working,activities,26,0.962,0.625,-4.129446133086593,0
13589,g32tcxlc5g,3525,12,leisure,activities,35,0.932,0.742,-3.6505726374388012,0
13590,g32tcxlc5g,3525,12,peach,fruits,47,0.959,0.875,-0.10535879219645802,1
13591,g32tcxlc5g,3525,12,cherry,fruits,62,1.0,0.875,-0.04344806670581117,1
13592,g32tcxlc5g,3526,14,corn,vegetables,68,0.964,0.875,-0.3982917379023851,1
13593,g32tcxlc5g,3526,14,carrot,vegetables,59,0.945,0.652,-0.015028558610303744,1
13594,g32tcxlc5g,3526,14,efficiency,features,36,0.954,0.742,-3.436635922643991,0
13595,g32tcxlc5g,3526,14,speed,features,62,0.987,0.85,-2.6734566059538247,0
13596,g32tcxlc5g,3527,10,working,activities,45,0.664,0.342,-4.129446133086593,1
13597,g32tcxlc5g,3527,10,leisure,activities,9,0.794,0.652,-3.6505726374388012,0
13598,g32tcxlc5g,3527,10,efficiency,features,11,0.712,0.742,-3.436635922643991,0
13599,g32tcxlc5g,3527,10,speed,features,62,0.967,0.85,-2.6734566059538247,1
13600,g32tcxlc5g,3528,11,eggplant,vegetables,7,0.979,0.85,-0.21717011946923673,1
13601,g32tcxlc5g,3528,11,celery,vegetables,54,0.834,0.785,-0.16826240595420835,1
13602,g32tcxlc5g,3528,11,safety,features,68,0.798,0.7,-2.629543317344972,1
13603,g32tcxlc5g,3528,11,comfort,features,45,0.819,0.672,-11.512925464970229,1
13604,g32tcxlc5g,3529,10,working,activities,45,0.664,0.342,-4.129446133086593,0
13605,g32tcxlc5g,3529,10,leisure,activities,9,0.794,0.652,-3.6505726374388012,0
13606,g32tcxlc5g,3529,10,efficiency,features,11,0.712,0.742,-3.436635922643991,0
13607,g32tcxlc5g,3529,10,speed,features,62,0.967,0.85,-2.6734566059538247,0
13608,g32tcxlc5g,3530,15,sleeping,activities,24,0.977,0.8,-1.9968185602622677,1
13609,g32tcxlc5g,3530,15,driving,activities,62,0.949,0.7,-2.7531029318499223,0
13610,g32tcxlc5g,3530,15,safety,features,67,0.872,0.75,-2.629543317344972,0
13611,g32tcxlc5g,3530,15,comfort,features,45,0.87,0.672,-11.512925464970229,0
13612,g32tcxlc5g,3531,14,corn,vegetables,68,0.964,0.875,-0.3982917379023851,1
13613,g32tcxlc5g,3531,14,carrot,vegetables,59,0.945,0.652,-0.015028558610303744,1
13614,g32tcxlc5g,3531,14,efficiency,features,36,0.954,0.742,-3.436635922643991,1
13615,g32tcxlc5g,3531,14,speed,features,62,0.987,0.85,-2.6734566059538247,1
13616,g32tcxlc5g,3532,13,eggplant,vegetables,14,0.869,0.875,-0.21717011946923673,1
13617,g32tcxlc5g,3532,13,celery,vegetables,39,0.999,0.785,-0.16826240595420835,1
13618,g32tcxlc5g,3532,13,grape,fruits,9,0.868,0.7,-1.1579603179296847,1
13619,g32tcxlc5g,3532,13,banana,fruits,68,1.0,0.875,9.999950000398841e-06,1
13620,g32tcxlc5g,3533,9,sleeping,activities,24,0.992,0.8,-1.9968185602622677,1
13621,g32tcxlc5g,3533,9,driving,activities,62,0.994,0.7,-2.7531029318499223,1
13622,g32tcxlc5g,3533,9,grape,fruits,17,0.996,0.85,-1.1579603179296847,1
13623,g32tcxlc5g,3533,9,banana,fruits,58,0.996,0.75,9.999950000398841e-06,1
13624,g32tcxlc5g,3534,12,working,activities,26,0.962,0.625,-4.129446133086593,1
13625,g32tcxlc5g,3534,12,leisure,activities,35,0.932,0.742,-3.6505726374388012,1
13626,g32tcxlc5g,3534,12,peach,fruits,47,0.959,0.875,-0.10535879219645802,1
13627,g32tcxlc5g,3534,12,cherry,fruits,62,1.0,0.875,-0.04344806670581117,1
13628,g32tcxlc5g,3535,8,corn,vegetables,68,1.0,0.875,-0.3982917379023851,1
13629,g32tcxlc5g,3535,8,carrot,vegetables,61,0.995,0.875,-0.015028558610303744,1
13630,g32tcxlc5g,3535,8,peach,fruits,47,0.995,0.875,-0.10535879219645802,1
13631,g32tcxlc5g,3535,8,cherry,fruits,49,1.0,0.875,-0.04344806670581117,1
13632,g32tcxlc5g,3536,13,banana,fruits,68,1.0,0.875,9.999950000398841e-06,1
13633,g32tcxlc5g,3536,13,eggplant,vegetables,14,0.869,0.875,-0.21717011946923673,1
13634,g32tcxlc5g,3536,13,celery,vegetables,39,0.999,0.785,-0.16826240595420835,1
13635,g32tcxlc5g,3536,13,grape,fruits,9,0.868,0.7,-1.1579603179296847,1
13636,g32tcxlc5g,3537,8,cherry,fruits,49,1.0,0.875,-0.04344806670581117,1
13637,g32tcxlc5g,3537,8,corn,vegetables,68,1.0,0.875,-0.3982917379023851,1
13638,g32tcxlc5g,3537,8,carrot,vegetables,61,0.995,0.875,-0.015028558610303744,1
13639,g32tcxlc5g,3537,8,peach,fruits,47,0.995,0.875,-0.10535879219645802,1
13640,g32tcxlc5g,3538,9,banana,fruits,58,0.996,0.75,9.999950000398841e-06,1
13641,g32tcxlc5g,3538,9,sleeping,activities,24,0.992,0.8,-1.9968185602622677,1
13642,g32tcxlc5g,3538,9,driving,activities,62,0.994,0.7,-2.7531029318499223,1
13643,g32tcxlc5g,3538,9,grape,fruits,17,0.996,0.85,-1.1579603179296847,1
13644,g32tcxlc5g,3539,14,speed,features,62,0.987,0.85,-2.6734566059538247,1
13645,g32tcxlc5g,3539,14,corn,vegetables,68,0.964,0.875,-0.3982917379023851,1
13646,g32tcxlc5g,3539,14,carrot,vegetables,59,0.945,0.652,-0.015028558610303744,1
13647,g32tcxlc5g,3539,14,efficiency,features,36,0.954,0.742,-3.436635922643991,1
13648,g32tcxlc5g,3540,11,comfort,features,45,0.819,0.672,-11.512925464970229,0
13649,g32tcxlc5g,3540,11,eggplant,vegetables,7,0.979,0.85,-0.21717011946923673,1
13650,g32tcxlc5g,3540,11,celery,vegetables,54,0.834,0.785,-0.16826240595420835,0
13651,g32tcxlc5g,3540,11,safety,features,68,0.798,0.7,-2.629543317344972,0
13652,g32tcxlc5g,3541,10,speed,features,62,0.967,0.85,-2.6734566059538247,1
13653,g32tcxlc5g,3541,10,working,activities,45,0.664,0.342,-4.129446133086593,0
13654,g32tcxlc5g,3541,10,leisure,activities,9,0.794,0.652,-3.6505726374388012,0
13655,g32tcxlc5g,3541,10,efficiency,features,11,0.712,0.742,-3.436635922643991,1
13656,g32tcxlc5g,3542,15,comfort,features,45,0.87,0.672,-11.512925464970229,0
13657,g32tcxlc5g,3542,15,sleeping,activities,24,0.977,0.8,-1.9968185602622677,1
13658,g32tcxlc5g,3542,15,driving,activities,62,0.949,0.7,-2.7531029318499223,1
13659,g32tcxlc5g,3542,15,safety,features,67,0.872,0.75,-2.629543317344972,0
13660,g32tcxlc5g,3543,12,cherry,fruits,62,1.0,0.875,-0.04344806670581117,0
13661,g32tcxlc5g,3543,12,working,activities,26,0.962,0.625,-4.129446133086593,0
13662,g32tcxlc5g,3543,12,leisure,activities,35,0.932,0.742,-3.6505726374388012,1
13663,g32tcxlc5g,3543,12,peach,fruits,47,0.959,0.875,-0.10535879219645802,1
13664,g32tcxlc5g,3544,9,grape,fruits,17,0.996,0.85,-1.1579603179296847,1
13665,g32tcxlc5g,3544,9,banana,fruits,58,0.996,0.75,9.999950000398841e-06,1
13666,g32tcxlc5g,3544,9,sleeping,activities,24,0.992,0.8,-1.9968185602622677,1
13667,g32tcxlc5g,3544,9,driving,activities,62,0.994,0.7,-2.7531029318499223,1
13668,g32tcxlc5g,3545,15,safety,features,67,0.872,0.75,-2.629543317344972,0
13669,g32tcxlc5g,3545,15,comfort,features,45,0.87,0.672,-11.512925464970229,0
13670,g32tcxlc5g,3545,15,sleeping,activities,24,0.977,0.8,-1.9968185602622677,1
13671,g32tcxlc5g,3545,15,driving,activities,62,0.949,0.7,-2.7531029318499223,1
13672,g32tcxlc5g,3546,11,safety,features,68,0.798,0.7,-2.629543317344972,0
13673,g32tcxlc5g,3546,11,comfort,features,45,0.819,0.672,-11.512925464970229,0
13674,g32tcxlc5g,3546,11,eggplant,vegetables,7,0.979,0.85,-0.21717011946923673,1
13675,g32tcxlc5g,3546,11,celery,vegetables,54,0.834,0.785,-0.16826240595420835,1
13676,g32tcxlc5g,3547,13,grape,fruits,9,0.868,0.7,-1.1579603179296847,1
13677,g32tcxlc5g,3547,13,banana,fruits,68,1.0,0.875,9.999950000398841e-06,1
13678,g32tcxlc5g,3547,13,eggplant,vegetables,14,0.869,0.875,-0.21717011946923673,1
13679,g32tcxlc5g,3547,13,celery,vegetables,39,0.999,0.785,-0.16826240595420835,1
13680,g32tcxlc5g,3548,10,efficiency,features,11,0.712,0.742,-3.436635922643991,0
13681,g32tcxlc5g,3548,10,speed,features,62,0.967,0.85,-2.6734566059538247,1
13682,g32tcxlc5g,3548,10,working,activities,45,0.664,0.342,-4.129446133086593,1
13683,g32tcxlc5g,3548,10,leisure,activities,9,0.794,0.652,-3.6505726374388012,0
13684,g32tcxlc5g,3549,8,peach,fruits,47,0.995,0.875,-0.10535879219645802,1
13685,g32tcxlc5g,3549,8,cherry,fruits,49,1.0,0.875,-0.04344806670581117,1
13686,g32tcxlc5g,3549,8,corn,vegetables,68,1.0,0.875,-0.3982917379023851,1
13687,g32tcxlc5g,3549,8,carrot,vegetables,61,0.995,0.875,-0.015028558610303744,1
13688,g32tcxlc5g,3550,14,efficiency,features,36,0.954,0.742,-3.436635922643991,1
13689,g32tcxlc5g,3550,14,speed,features,62,0.987,0.85,-2.6734566059538247,1
13690,g32tcxlc5g,3550,14,corn,vegetables,68,0.964,0.875,-0.3982917379023851,1
13691,g32tcxlc5g,3550,14,carrot,vegetables,59,0.945,0.652,-0.015028558610303744,1
13692,g32tcxlc5g,3551,12,peach,fruits,47,0.959,0.875,-0.10535879219645802,1
13693,g32tcxlc5g,3551,12,cherry,fruits,62,1.0,0.875,-0.04344806670581117,1
13694,g32tcxlc5g,3551,12,working,activities,26,0.962,0.625,-4.129446133086593,0
13695,g32tcxlc5g,3551,12,leisure,activities,35,0.932,0.742,-3.6505726374388012,0
13696,g32tcxlc5g,3552,8,cherry,fruits,49,1.0,0.875,-0.04344806670581117,1
13697,g32tcxlc5g,3552,8,corn,vegetables,68,1.0,0.875,-0.3982917379023851,1
13698,g32tcxlc5g,3552,8,carrot,vegetables,61,0.995,0.875,-0.015028558610303744,1
13699,g32tcxlc5g,3552,8,peach,fruits,47,0.995,0.875,-0.10535879219645802,1
13700,g32tcxlc5g,3553,13,banana,fruits,68,1.0,0.875,9.999950000398841e-06,1
13701,g32tcxlc5g,3553,13,eggplant,vegetables,14,0.869,0.875,-0.21717011946923673,1
13702,g32tcxlc5g,3553,13,celery,vegetables,39,0.999,0.785,-0.16826240595420835,1
13703,g32tcxlc5g,3553,13,grape,fruits,9,0.868,0.7,-1.1579603179296847,1
13704,g32tcxlc5g,3554,14,speed,features,62,0.987,0.85,-2.6734566059538247,1
13705,g32tcxlc5g,3554,14,corn,vegetables,68,0.964,0.875,-0.3982917379023851,1
13706,g32tcxlc5g,3554,14,carrot,vegetables,59,0.945,0.652,-0.015028558610303744,1
13707,g32tcxlc5g,3554,14,efficiency,features,36,0.954,0.742,-3.436635922643991,1
13708,g32tcxlc5g,3555,15,comfort,features,45,0.87,0.672,-11.512925464970229,1
13709,g32tcxlc5g,3555,15,sleeping,activities,24,0.977,0.8,-1.9968185602622677,1
13710,g32tcxlc5g,3555,15,driving,activities,62,0.949,0.7,-2.7531029318499223,1
13711,g32tcxlc5g,3555,15,safety,features,67,0.872,0.75,-2.629543317344972,1
13712,g32tcxlc5g,3556,9,banana,fruits,58,0.996,0.75,9.999950000398841e-06,1
13713,g32tcxlc5g,3556,9,sleeping,activities,24,0.992,0.8,-1.9968185602622677,1
13714,g32tcxlc5g,3556,9,driving,activities,62,0.994,0.7,-2.7531029318499223,1
13715,g32tcxlc5g,3556,9,grape,fruits,17,0.996,0.85,-1.1579603179296847,1
13716,g32tcxlc5g,3557,11,comfort,features,45,0.819,0.672,-11.512925464970229,0
13717,g32tcxlc5g,3557,11,eggplant,vegetables,7,0.979,0.85,-0.21717011946923673,1
13718,g32tcxlc5g,3557,11,celery,vegetables,54,0.834,0.785,-0.16826240595420835,1
13719,g32tcxlc5g,3557,11,safety,features,68,0.798,0.7,-2.629543317344972,0
13720,g32tcxlc5g,3558,10,speed,features,62,0.967,0.85,-2.6734566059538247,1
13721,g32tcxlc5g,3558,10,working,activities,45,0.664,0.342,-4.129446133086593,1
13722,g32tcxlc5g,3558,10,leisure,activities,9,0.794,0.652,-3.6505726374388012,0
13723,g32tcxlc5g,3558,10,efficiency,features,11,0.712,0.742,-3.436635922643991,0
13724,g32tcxlc5g,3559,12,cherry,fruits,62,1.0,0.875,-0.04344806670581117,1
13725,g32tcxlc5g,3559,12,working,activities,26,0.962,0.625,-4.129446133086593,0
13726,g32tcxlc5g,3559,12,leisure,activities,35,0.932,0.742,-3.6505726374388012,0
13727,g32tcxlc5g,3559,12,peach,fruits,47,0.959,0.875,-0.10535879219645802,1
13728,g32tcxlc5g,3560,12,peach,fruits,47,0.959,0.875,-0.10535879219645802,1
13729,g32tcxlc5g,3560,12,cherry,fruits,62,1.0,0.875,-0.04344806670581117,1
13730,g32tcxlc5g,3560,12,working,activities,26,0.962,0.625,-4.129446133086593,0
13731,g32tcxlc5g,3560,12,leisure,activities,35,0.932,0.742,-3.6505726374388012,0
13732,g32tcxlc5g,3561,8,peach,fruits,47,0.995,0.875,-0.10535879219645802,1
13733,g32tcxlc5g,3561,8,cherry,fruits,49,1.0,0.875,-0.04344806670581117,1
13734,g32tcxlc5g,3561,8,corn,vegetables,68,1.0,0.875,-0.3982917379023851,1
13735,g32tcxlc5g,3561,8,carrot,vegetables,61,0.995,0.875,-0.015028558610303744,1
13736,g32tcxlc5g,3562,9,grape,fruits,17,0.996,0.85,-1.1579603179296847,1
13737,g32tcxlc5g,3562,9,banana,fruits,58,0.996,0.75,9.999950000398841e-06,1
13738,g32tcxlc5g,3562,9,sleeping,activities,24,0.992,0.8,-1.9968185602622677,1
13739,g32tcxlc5g,3562,9,driving,activities,62,0.994,0.7,-2.7531029318499223,1
13740,g32tcxlc5g,3563,11,safety,features,68,0.798,0.7,-2.629543317344972,0
13741,g32tcxlc5g,3563,11,comfort,features,45,0.819,0.672,-11.512925464970229,0
13742,g32tcxlc5g,3563,11,eggplant,vegetables,7,0.979,0.85,-0.21717011946923673,1
13743,g32tcxlc5g,3563,11,celery,vegetables,54,0.834,0.785,-0.16826240595420835,0
13744,g32tcxlc5g,3564,10,efficiency,features,11,0.712,0.742,-3.436635922643991,0
13745,g32tcxlc5g,3564,10,speed,features,62,0.967,0.85,-2.6734566059538247,1
13746,g32tcxlc5g,3564,10,working,activities,45,0.664,0.342,-4.129446133086593,0
13747,g32tcxlc5g,3564,10,leisure,activities,9,0.794,0.652,-3.6505726374388012,0
13748,g32tcxlc5g,3565,15,safety,features,67,0.872,0.75,-2.629543317344972,1
13749,g32tcxlc5g,3565,15,comfort,features,45,0.87,0.672,-11.512925464970229,1
13750,g32tcxlc5g,3565,15,sleeping,activities,24,0.977,0.8,-1.9968185602622677,1
13751,g32tcxlc5g,3565,15,driving,activities,62,0.949,0.7,-2.7531029318499223,1
13752,g32tcxlc5g,3566,13,grape,fruits,9,0.868,0.7,-1.1579603179296847,1
13753,g32tcxlc5g,3566,13,banana,fruits,68,1.0,0.875,9.999950000398841e-06,1
13754,g32tcxlc5g,3566,13,eggplant,vegetables,14,0.869,0.875,-0.21717011946923673,1
13755,g32tcxlc5g,3566,13,celery,vegetables,39,0.999,0.785,-0.16826240595420835,1
13756,g32tcxlc5g,3567,14,efficiency,features,36,0.954,0.742,-3.436635922643991,1
13757,g32tcxlc5g,3567,14,speed,features,62,0.987,0.85,-2.6734566059538247,1
13758,g32tcxlc5g,3567,14,corn,vegetables,68,0.964,0.875,-0.3982917379023851,1
13759,g32tcxlc5g,3567,14,carrot,vegetables,59,0.945,0.652,-0.015028558610303744,1
13760,g32tcxlc5g,3568,8,carrot,vegetables,61,0.995,0.875,-0.015028558610303744,1
13761,g32tcxlc5g,3568,8,peach,fruits,47,0.995,0.875,-0.10535879219645802,1
13762,g32tcxlc5g,3568,8,cherry,fruits,49,1.0,0.875,-0.04344806670581117,1
13763,g32tcxlc5g,3568,8,corn,vegetables,68,1.0,0.875,-0.3982917379023851,1
13764,g32tcxlc5g,3569,9,driving,activities,62,0.994,0.7,-2.7531029318499223,1
13765,g32tcxlc5g,3569,9,grape,fruits,17,0.996,0.85,-1.1579603179296847,1
13766,g32tcxlc5g,3569,9,banana,fruits,58,0.996,0.75,9.999950000398841e-06,1
13767,g32tcxlc5g,3569,9,sleeping,activities,24,0.992,0.8,-1.9968185602622677,1
13768,g32tcxlc5g,3570,11,celery,vegetables,54,0.834,0.785,-0.16826240595420835,0
13769,g32tcxlc5g,3570,11,safety,features,68,0.798,0.7,-2.629543317344972,0
13770,g32tcxlc5g,3570,11,comfort,features,45,0.819,0.672,-11.512925464970229,0
13771,g32tcxlc5g,3570,11,eggplant,vegetables,7,0.979,0.85,-0.21717011946923673,1
13772,g32tcxlc5g,3571,12,leisure,activities,35,0.932,0.742,-3.6505726374388012,0
13773,g32tcxlc5g,3571,12,peach,fruits,47,0.959,0.875,-0.10535879219645802,1
13774,g32tcxlc5g,3571,12,cherry,fruits,62,1.0,0.875,-0.04344806670581117,1
13775,g32tcxlc5g,3571,12,working,activities,26,0.962,0.625,-4.129446133086593,0
13776,g32tcxlc5g,3572,13,celery,vegetables,39,0.999,0.785,-0.16826240595420835,1
13777,g32tcxlc5g,3572,13,grape,fruits,9,0.868,0.7,-1.1579603179296847,1
13778,g32tcxlc5g,3572,13,banana,fruits,68,1.0,0.875,9.999950000398841e-06,1
13779,g32tcxlc5g,3572,13,eggplant,vegetables,14,0.869,0.875,-0.21717011946923673,1
13780,g32tcxlc5g,3573,14,carrot,vegetables,59,0.945,0.652,-0.015028558610303744,1
13781,g32tcxlc5g,3573,14,efficiency,features,36,0.954,0.742,-3.436635922643991,1
13782,g32tcxlc5g,3573,14,speed,features,62,0.987,0.85,-2.6734566059538247,1
13783,g32tcxlc5g,3573,14,corn,vegetables,68,0.964,0.875,-0.3982917379023851,1
13784,g32tcxlc5g,3574,15,driving,activities,62,0.949,0.7,-2.7531029318499223,1
13785,g32tcxlc5g,3574,15,safety,features,67,0.872,0.75,-2.629543317344972,1
13786,g32tcxlc5g,3574,15,comfort,features,45,0.87,0.672,-11.512925464970229,1
13787,g32tcxlc5g,3574,15,sleeping,activities,24,0.977,0.8,-1.9968185602622677,1
13788,g32tcxlc5g,3575,10,leisure,activities,9,0.794,0.652,-3.6505726374388012,0
13789,g32tcxlc5g,3575,10,efficiency,features,11,0.712,0.742,-3.436635922643991,0
13790,g32tcxlc5g,3575,10,speed,features,62,0.967,0.85,-2.6734566059538247,0
13791,g32tcxlc5g,3575,10,working,activities,45,0.664,0.342,-4.129446133086593,0
13792,g32tcxlc5g,3576,9,driving,activities,62,0.994,0.7,-2.7531029318499223,1
13793,g32tcxlc5g,3576,9,grape,fruits,17,0.996,0.85,-1.1579603179296847,1
13794,g32tcxlc5g,3576,9,banana,fruits,58,0.996,0.75,9.999950000398841e-06,1
13795,g32tcxlc5g,3576,9,sleeping,activities,24,0.992,0.8,-1.9968185602622677,1
13796,g32tcxlc5g,3577,14,carrot,vegetables,59,0.945,0.652,-0.015028558610303744,0
13797,g32tcxlc5g,3577,14,efficiency,features,36,0.954,0.742,-3.436635922643991,1
13798,g32tcxlc5g,3577,14,speed,features,62,0.987,0.85,-2.6734566059538247,1
13799,g32tcxlc5g,3577,14,corn,vegetables,68,0.964,0.875,-0.3982917379023851,0
13800,g32tcxlc5g,3578,8,carrot,vegetables,61,0.995,0.875,-0.015028558610303744,1
13801,g32tcxlc5g,3578,8,peach,fruits,47,0.995,0.875,-0.10535879219645802,1
13802,g32tcxlc5g,3578,8,cherry,fruits,49,1.0,0.875,-0.04344806670581117,1
13803,g32tcxlc5g,3578,8,corn,vegetables,68,1.0,0.875,-0.3982917379023851,1
13804,g32tcxlc5g,3579,11,celery,vegetables,54,0.834,0.785,-0.16826240595420835,1
13805,g32tcxlc5g,3579,11,safety,features,68,0.798,0.7,-2.629543317344972,0
13806,g32tcxlc5g,3579,11,comfort,features,45,0.819,0.672,-11.512925464970229,0
13807,g32tcxlc5g,3579,11,eggplant,vegetables,7,0.979,0.85,-0.21717011946923673,1
13808,g32tcxlc5g,3580,13,celery,vegetables,39,0.999,0.785,-0.16826240595420835,1
13809,g32tcxlc5g,3580,13,grape,fruits,9,0.868,0.7,-1.1579603179296847,1
13810,g32tcxlc5g,3580,13,banana,fruits,68,1.0,0.875,9.999950000398841e-06,1
13811,g32tcxlc5g,3580,13,eggplant,vegetables,14,0.869,0.875,-0.21717011946923673,1
13812,g32tcxlc5g,3581,10,leisure,activities,9,0.794,0.652,-3.6505726374388012,0
13813,g32tcxlc5g,3581,10,efficiency,features,11,0.712,0.742,-3.436635922643991,0
13814,g32tcxlc5g,3581,10,speed,features,62,0.967,0.85,-2.6734566059538247,0
13815,g32tcxlc5g,3581,10,working,activities,45,0.664,0.342,-4.129446133086593,0
13816,g32tcxlc5g,3582,12,leisure,activities,35,0.932,0.742,-3.6505726374388012,0
13817,g32tcxlc5g,3582,12,peach,fruits,47,0.959,0.875,-0.10535879219645802,1
13818,g32tcxlc5g,3582,12,cherry,fruits,62,1.0,0.875,-0.04344806670581117,1
13819,g32tcxlc5g,3582,12,working,activities,26,0.962,0.625,-4.129446133086593,0
13820,g32tcxlc5g,3583,15,driving,activities,62,0.949,0.7,-2.7531029318499223,1
13821,g32tcxlc5g,3583,15,safety,features,67,0.872,0.75,-2.629543317344972,1
13822,g32tcxlc5g,3583,15,comfort,features,45,0.87,0.672,-11.512925464970229,1
13823,g32tcxlc5g,3583,15,sleeping,activities,24,0.977,0.8,-1.9968185602622677,1
13824,ocef6efdy3,3584,13,eggplant,vegetables,14,0.869,0.875,-0.21717011946923673,0
13825,ocef6efdy3,3584,13,celery,vegetables,39,0.999,0.785,-0.16826240595420835,1
13826,ocef6efdy3,3584,13,grape,fruits,9,0.868,0.7,-1.1579603179296847,0
13827,ocef6efdy3,3584,13,banana,fruits,68,1.0,0.875,9.999950000398841e-06,1
13828,ocef6efdy3,3585,8,corn,vegetables,68,1.0,0.875,-0.3982917379023851,1
13829,ocef6efdy3,3585,8,carrot,vegetables,61,0.995,0.875,-0.015028558610303744,1
13830,ocef6efdy3,3585,8,peach,fruits,47,0.995,0.875,-0.10535879219645802,1
13831,ocef6efdy3,3585,8,cherry,fruits,49,1.0,0.875,-0.04344806670581117,1
13832,ocef6efdy3,3586,10,working,activities,45,0.664,0.342,-4.129446133086593,1
13833,ocef6efdy3,3586,10,leisure,activities,9,0.794,0.652,-3.6505726374388012,0
13834,ocef6efdy3,3586,10,efficiency,features,11,0.712,0.742,-3.436635922643991,0
13835,ocef6efdy3,3586,10,speed,features,62,0.967,0.85,-2.6734566059538247,1
13836,ocef6efdy3,3587,9,sleeping,activities,24,0.992,0.8,-1.9968185602622677,1
13837,ocef6efdy3,3587,9,driving,activities,62,0.994,0.7,-2.7531029318499223,1
13838,ocef6efdy3,3587,9,grape,fruits,17,0.996,0.85,-1.1579603179296847,1
13839,ocef6efdy3,3587,9,banana,fruits,58,0.996,0.75,9.999950000398841e-06,1
13840,ocef6efdy3,3588,11,eggplant,vegetables,7,0.979,0.85,-0.21717011946923673,1
13841,ocef6efdy3,3588,11,celery,vegetables,54,0.834,0.785,-0.16826240595420835,1
13842,ocef6efdy3,3588,11,safety,features,68,0.798,0.7,-2.629543317344972,0
13843,ocef6efdy3,3588,11,comfort,features,45,0.819,0.672,-11.512925464970229,0
13844,ocef6efdy3,3589,12,working,activities,26,0.962,0.625,-4.129446133086593,0
13845,ocef6efdy3,3589,12,leisure,activities,35,0.932,0.742,-3.6505726374388012,0
13846,ocef6efdy3,3589,12,peach,fruits,47,0.959,0.875,-0.10535879219645802,1
13847,ocef6efdy3,3589,12,cherry,fruits,62,1.0,0.875,-0.04344806670581117,1
13848,ocef6efdy3,3590,14,corn,vegetables,68,0.964,0.875,-0.3982917379023851,1
13849,ocef6efdy3,3590,14,carrot,vegetables,59,0.945,0.652,-0.015028558610303744,1
13850,ocef6efdy3,3590,14,efficiency,features,36,0.954,0.742,-3.436635922643991,1
13851,ocef6efdy3,3590,14,speed,features,62,0.987,0.85,-2.6734566059538247,1
13852,ocef6efdy3,3591,15,sleeping,activities,24,0.977,0.8,-1.9968185602622677,1
13853,ocef6efdy3,3591,15,driving,activities,62,0.949,0.7,-2.7531029318499223,1
13854,ocef6efdy3,3591,15,safety,features,67,0.872,0.75,-2.629543317344972,0
13855,ocef6efdy3,3591,15,comfort,features,45,0.87,0.672,-11.512925464970229,0
13856,ocef6efdy3,3592,13,banana,fruits,68,1.0,0.875,9.999950000398841e-06,1
13857,ocef6efdy3,3592,13,eggplant,vegetables,14,0.869,0.875,-0.21717011946923673,0
13858,ocef6efdy3,3592,13,celery,vegetables,39,0.999,0.785,-0.16826240595420835,1
13859,ocef6efdy3,3592,13,grape,fruits,9,0.868,0.7,-1.1579603179296847,0
13860,ocef6efdy3,3593,12,cherry,fruits,62,1.0,0.875,-0.04344806670581117,1
13861,ocef6efdy3,3593,12,working,activities,26,0.962,0.625,-4.129446133086593,0
13862,ocef6efdy3,3593,12,leisure,activities,35,0.932,0.742,-3.6505726374388012,0
13863,ocef6efdy3,3593,12,peach,fruits,47,0.959,0.875,-0.10535879219645802,1
13864,ocef6efdy3,3594,8,cherry,fruits,49,1.0,0.875,-0.04344806670581117,1
13865,ocef6efdy3,3594,8,corn,vegetables,68,1.0,0.875,-0.3982917379023851,1
13866,ocef6efdy3,3594,8,carrot,vegetables,61,0.995,0.875,-0.015028558610303744,1
13867,ocef6efdy3,3594,8,peach,fruits,47,0.995,0.875,-0.10535879219645802,1
13868,ocef6efdy3,3595,9,banana,fruits,58,0.996,0.75,9.999950000398841e-06,1
13869,ocef6efdy3,3595,9,sleeping,activities,24,0.992,0.8,-1.9968185602622677,1
13870,ocef6efdy3,3595,9,driving,activities,62,0.994,0.7,-2.7531029318499223,1
13871,ocef6efdy3,3595,9,grape,fruits,17,0.996,0.85,-1.1579603179296847,1
13872,ocef6efdy3,3596,14,speed,features,62,0.987,0.85,-2.6734566059538247,1
13873,ocef6efdy3,3596,14,corn,vegetables,68,0.964,0.875,-0.3982917379023851,1
13874,ocef6efdy3,3596,14,carrot,vegetables,59,0.945,0.652,-0.015028558610303744,1
13875,ocef6efdy3,3596,14,efficiency,features,36,0.954,0.742,-3.436635922643991,1
13876,ocef6efdy3,3597,15,comfort,features,45,0.87,0.672,-11.512925464970229,0
13877,ocef6efdy3,3597,15,sleeping,activities,24,0.977,0.8,-1.9968185602622677,1
13878,ocef6efdy3,3597,15,driving,activities,62,0.949,0.7,-2.7531029318499223,1
