concept,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
love,0.1469072675495292,0.13897690785414868,0.13901452793701122,0.15597477851450012,0.1479302312260133,0.1437001252830594,0.15712482169197592,0.14187076279488373,0.14655218566351674,0.17866415885585898,0.14996306616665012,0.152396523,0.15817966011994125,0.15578490729979716,0.15864631347258165,0.1713946251544967,0.17670988274126184,0.14425910537540032,0.15926192267852698,0.18755182144576307,0.1481865900611574,0.15949851090827355,0.1552644784613106,0.15326152111630503,0.21913834026144005,0.19331132260727227,0.18663229325579944,0.20917240797385686,0.2268648954872021,0.20223754098166288,0.2625272678952297,0.2545086419882954,0.2517544230853954,0.2552879507181706,0.24673563203859109,0.15207064142421578,0.15154363033344964,0.15735337020896975,0.1661281629577244,0.18099722497587545,0.1791474493769181,0.22886157945802704,0.25851382258057326,0.23622735983823265,0.28341659874910785,0.28874861498662685,0.31039878885242117,0.30253162553669927,0.30217703564926734,0.272663832,0.1501847,0.1485860745842304,0.1482691290448456,0.15958939790088336,0.160348671,0.15965739870637644,0.20662308481078076,0.20744441601221977,0.20339681229284043,0.3087204133756055,0.29401777859648465,0.30588841850054305,0.26522823899999953,0.1620253144519181,0.1458373203808392,0.1446725377643073,0.16057116484685424,0.15739617402262748,0.18224281102876114,0.1793933065628309,0.26221852440232246
mango,0.15785095419620093,0.14336623959595268,0.14336623959595268,0.14165461679572014,0.15616177691683492,0.15071132996710893,0.15792875357161892,0.1430926477132112,0.16367947910801614,0.14187135681932717,0.1540736044072495,0.1461041368759701,0.14917135483134514,0.14699494615822253,0.14338985994828776,0.14776707435616496,0.14546449161184757,0.1454449744481616,0.15305405418019577,0.15709415414438865,0.17866136053093168,0.17562943902828113,0.14690661162456936,0.14605377726694188,0.14472269336720053,0.14679151555401723,0.15247305510271264,0.16580896703020115,0.17652357002438704,0.16526138663256587,0.16992061,0.16114828055422298,0.15473452404219704,0.17300037271223703,0.18290948203956198,0.19866133906725486,0.19339944238146872,0.19690349938760612,0.21766983938333315,0.2256093985829172,0.2180215581544121,0.2094871410171775,0.2568410140812941,0.36679210609678775,0.3102926391684008,0.2153809973938247,0.2794886180077742,0.3263625653979982,0.22534010399716303,0.2011642637777497,0.22357588516922033,0.22055254285873024,0.21332119349192222,0.29712800779911885,0.29098934769494705,0.28242427442228324,0.44944313603881664,0.4392882253062424,0.42862685282984525,0.4135813757283584,0.40016617482012085,0.35138787230099733,0.21212953909494361,0.1704220690424744,0.22074812548791323,0.21903550984579728,0.3085744399689042,0.30136773338407485,0.42692585725837157,0.4172676002909474,0.37999868768795203
mushroom,0.14529146197566156,0.1449209150794391,0.14491888178321385,0.14483892188839506,0.1553474474689838,0.15058307929603246,0.15264823398323868,0.14048567829833933,0.14087129316120586,0.17499059900889288,0.16159508165409753,0.1632616023265712,0.17475943468377056,0.17341281330801117,0.15475284014784468,0.164431836,0.16360614578927796,0.1461079846823853,0.14815669303546192,0.17539945478057886,0.18237136381896724,0.19867900736712768,0.16240393935501277,0.15794784974941992,0.16259470268184018,0.18215424833847407,0.1885881547527529,0.19193945800366247,0.1811155040583708,0.188884807,0.24386969353877117,0.2118525295132792,0.20285846941464067,0.19374754165307576,0.1796074858309926,0.1924436979811028,0.18584503296841867,0.22208403926766615,0.24341247889209355,0.24154665671310205,0.22968017643382785,0.3317825011370237,0.39927782448829596,0.33194633561546066,0.311681705,0.31462856071848816,0.35598444424336073,0.2891345231165765,0.19492112618951968,0.15583828122082322,0.19705668876517204,0.19446783382842936,0.18837616296150425,0.2491799638338457,0.24058939589329945,0.2276888266700814,0.3174190766690405,0.2956387203542489,0.2666412124195966,0.2866619741751746,0.27146745364696234,0.21905038347810096,0.15910975619476092,0.17699606127231296,0.18201675119737412,0.1806395972426915,0.2001286336480389,0.19447621449733943,0.20737859955514135,0.19441660131647387,0.20909355058123685
near,0.21392136745398718,0.21147648105867153,0.21274866715155724,0.2113589715208394,0.23406156423991173,0.21661592689106227,0.21978686355886584,0.13783008025052623,0.14239668195333763,0.1406701124444769,0.29581800627423505,0.25895235499908364,0.27844026944484224,0.2731909760254187,0.14511380159047013,0.14717317464393548,0.14894686591205739,0.13869492343578302,0.1420328421309278,0.141268779,0.18657396002825158,0.20368675982935086,0.24457904271779596,0.2405625307371923,0.18916332755960902,0.2131660316788845,0.21317191783383888,0.25755119150727696,0.2718442523120352,0.25593258983263484,0.1570822342526205,0.1548716278625068,0.15896024249189364,0.14357471081278073,0.1414939652139646,0.20496216934731296,0.20323165040288532,0.2022481998667399,0.21516135993692936,0.25331723341956075,0.24968190180452018,0.16423292440176185,0.18598121362452658,0.22126013716757467,0.24240491402656972,0.15670190951692253,0.1739508371673937,0.19519244377835185,0.15509161382839223,0.14225343563594287,0.20113720269923244,0.20065052502794706,0.19892034906652134,0.210120835,0.21336596886597195,0.2116085918570928,0.17647912391377055,0.1801033592182394,0.1775308377839648,0.18680407198840365,0.19052817200990768,0.1817532300786851,0.1460203336356883,0.1954101251657096,0.1988052922570565,0.19852297366089613,0.1979063322517547,0.19738773069827964,0.16259410814653405,0.16205864450997648,0.17807996743015095
night,0.3412802361060957,0.3187594588732009,0.3187594588732009,0.31835795213135804,0.46938718659200424,0.4603604482514512,0.44297960583395396,0.18343390764259054,0.1820008443873752,0.13664778338633743,0.346955665,0.5195784422906736,0.4843076214634252,0.3663441787970243,0.2655661400049233,0.23675248860869702,0.16343648229130467,0.156879038,0.1568424023593982,0.13669001186393387,0.143941776,0.17666143776560203,0.32628415402872896,0.32209285922288144,0.22673548054696754,0.1691820382381856,0.16313634800795243,0.1550883937028217,0.1400151043796236,0.15477199599339955,0.19488733397403507,0.1714790423731864,0.145296716,0.15213073353183368,0.14748848411471346,0.14580784599157337,0.14380547653336204,0.1801342205538211,0.1789943858917799,0.15625628905981553,0.1477867254487427,0.19175947305076804,0.18474724063483713,0.14717599966751352,0.14491533973397677,0.20218161938104195,0.2024296773735922,0.1582046098886822,0.1639459682142461,0.15869651522405587,0.14380969020521445,0.14381456917969154,0.1437634702143497,0.1496451191876871,0.1469553300300225,0.1448838122807493,0.14873642801877543,0.14091881707158635,0.13964362880470613,0.15807448611806021,0.14423095052819745,0.15216675235793972,0.15444047914992948,0.14337501949741954,0.14395339862603868,0.14394435748826093,0.14469792109450613,0.14460983755775442,0.13904699030640383,0.1387563673009458,0.14361160158656497
noon,0.2056656283913643,0.18766545720185554,0.19204526543174735,0.1814300475964086,0.21903463202530235,0.19009337040483268,0.19213961973879282,0.13977196715803458,0.15363296217063077,0.1447882278936156,0.22210439380657743,0.23188857553252779,0.24942941131026153,0.24053679263674776,0.16417912223324102,0.17325388027791627,0.16618967155528022,0.14126710172225065,0.1433749066374232,0.1576187377408274,0.16412810955328966,0.16804686130909557,0.19083109851789473,0.18977324,0.2048846848496795,0.19607751821986255,0.19021758157001942,0.2012659810939778,0.22631993305639056,0.19552844167804187,0.16832420855915023,0.1533923229062804,0.15075286159983997,0.14709413809967595,0.15059644476078804,0.16645750366033418,0.16632174966846802,0.19046072801986183,0.22342943881049024,0.22441854244005954,0.21695737254627975,0.19761147453999386,0.21520269071630876,0.27715472545584313,0.20283428836255227,0.16709001160185472,0.18592444035843145,0.1855723172855313,0.14716412426813982,0.1569349952683416,0.20492483747073925,0.2152926490194721,0.21344607261472212,0.24910378484792547,0.25823783320879007,0.25371747718274906,0.315666054,0.31522094814906215,0.30967772705182917,0.24271619669099068,0.2510496920104869,0.1896697957082492,0.14441873427667265,0.19834025288282942,0.2248051785918806,0.22461582683361397,0.24888073870994892,0.24708761619056943,0.30945624202809097,0.3067828144023126,0.24313661486487806
ocean,0.30649204760310483,0.3010485274665523,0.3010485274665523,0.30098242226585664,0.39500089230470364,0.33729280893737335,0.3394642124410099,0.14981479412093676,0.14983863073482392,0.14770574304610354,0.403484645,0.4035654705229161,0.43407096285932656,0.4115656770904196,0.178879986,0.1856087661861701,0.17835640634968203,0.15213987798666456,0.15376050601601615,0.14782279160695433,0.1846567362448467,0.23087622222504664,0.34991305939789286,0.3307751883223835,0.1469390768736976,0.19502526867715372,0.20330125646975777,0.20160634994520527,0.15590078962515638,0.19783626553979153,0.2064609903386913,0.20465730329228338,0.19582630229262724,0.16176483457893406,0.14913272603221386,0.1810054539833327,0.17634549400067667,0.20780418135858078,0.21238608689478125,0.2020240166662904,0.19059973641282826,0.23037774149636886,0.2531343930914655,0.218186507,0.20256245404347908,0.20345661042992305,0.2284740640812557,0.2109837581421437,0.15461314328995793,0.13803392880147408,0.17113178593370726,0.17088579172443433,0.17015778425909067,0.19124420410451765,0.1882895881571444,0.18259521061403275,0.18217061365634318,0.17839912607327443,0.17055425258576254,0.18111738190072693,0.18137756437619337,0.16148132511670163,0.13798992191779996,0.16876092916353735,0.1692227745955729,0.16921638640992048,0.17225766940433537,0.17195307979129057,0.14944851093770875,0.14843016310961749,0.15640668997154442
pants,0.17125566271413867,0.1712348657112757,0.1712348657112757,0.1712348657112757,0.19630294220533437,0.17505819890048563,0.17523714876828483,0.13702623901272845,0.13705348417450114,0.15101299253432096,0.1925573906031677,0.2611344844184136,0.2674179398327041,0.23979461972083557,0.1688526035694707,0.1693731528209045,0.1599069801447944,0.13711427834742904,0.13713745330216975,0.15101299253432096,0.15089799382477775,0.1865843095196068,0.20366701789240463,0.19568233790629014,0.22401297468159592,0.233284584,0.23116835651067993,0.22876077804841138,0.22686010786162078,0.2266106229488151,0.25761460553057575,0.19517181494059116,0.18999388570269238,0.15268246417964135,0.15105719643627902,0.1508777434430377,0.15079042424400155,0.18867136074428348,0.1845679784676774,0.16620659603755278,0.16313219809951135,0.33173679216241214,0.3466692608233134,0.24176725127076498,0.2215364033413782,0.299071976,0.3215199726113192,0.23363750044810996,0.15266451483510188,0.13665020702765884,0.1508675950653459,0.15086179439548505,0.15085009975041488,0.1596520690362173,0.15894930083371325,0.1578070506978081,0.22525182651013273,0.2076651286088561,0.19146810334873124,0.19909521163560992,0.19461165315158707,0.14195536109992854,0.13644034504520464,0.15063415237860084,0.15071216334956805,0.15071216334956805,0.15143108342798872,0.15122925965285755,0.139156009,0.1387569488565539,0.13864724617666815
peach,0.14780262526341495,0.1416315313525379,0.14166949069410695,0.14160683515445818,0.1518417548512073,0.14674791858752126,0.1597525419368768,0.14138721215638472,0.14786086475019458,0.16323274737041876,0.1544056016907309,0.1460293542595774,0.1506369182086398,0.1497479957891897,0.1443236433087701,0.1541436166230255,0.15480911185357663,0.14752508722686963,0.16736914018307025,0.173990469,0.15417175840732553,0.15410235402569245,0.15278448897885613,0.15177740993543642,0.14676814757594317,0.150507581,0.1632117446245118,0.16614789842378722,0.16292466082202073,0.16376603206272822,0.17587197757048745,0.21385098910579906,0.21113953228407395,0.2154688518597169,0.19886400879362454,0.16566985897431524,0.16271562027525796,0.15503018553305015,0.16292164726957648,0.16440716507161637,0.1610391872797828,0.1703661716115233,0.19613197986419395,0.207920894,0.2471187115884272,0.19525874212447697,0.2431157680728923,0.29091518730440796,0.23102074220913787,0.20072508513164225,0.1600495298603803,0.15998845964819228,0.15731048948579657,0.18330886925425952,0.18419355283096972,0.18059506932790445,0.2247206494786686,0.2248050898115823,0.2191505549663543,0.29723517445190406,0.29392443078223107,0.28421319563991054,0.19312007756133057,0.14493318475563102,0.15440317969686562,0.15341520191098243,0.17675301733496693,0.17434511484443535,0.2101192669313095,0.2064316490400341,0.2699503325869366
plane,0.3057519824092306,0.28273684781710096,0.28275767777305294,0.2815277886568189,0.3735116834174728,0.3278385226343365,0.33126336170179055,0.15000156261447167,0.15035462548294506,0.1681072929725205,0.3787632533830398,0.3761773997188259,0.4147165123303464,0.41691309598305293,0.17868279567839604,0.19371626547857854,0.1912431349283522,0.1566530081842544,0.16024871938777208,0.17453608179925412,0.14671638261621409,0.17231063463673407,0.3163236779147024,0.3137407977069882,0.16435583663334027,0.20460614389477336,0.20995612234876085,0.2152801351380477,0.18208659197507698,0.2134826501144245,0.18346634180806215,0.2118989160600016,0.21095867470670052,0.18835534418917171,0.17576050170674548,0.14116760092573724,0.14109269998396287,0.15255290944408847,0.15963570724564075,0.1611612443477432,0.1588683922075656,0.1799773976583516,0.20187409125774655,0.19334993557546143,0.21073291847624448,0.17885288554143777,0.20374195094560804,0.20869032732761708,0.16634984677994924,0.14775902227419124,0.13934622456770385,0.13934622456770385,0.13921530789625247,0.1435848814330522,0.14940614935727387,0.14926521353915276,0.15967500235341098,0.164256274,0.16173823804290852,0.18555114668620712,0.18857799589767169,0.17059264125816737,0.14374225844822378,0.13872628478123458,0.13872628478123458,0.13872628478123458,0.1394777908949421,0.1394777908949421,0.13864271834423234,0.13860848490178707,0.16031038257075075
reliability,0.2657119543677774,0.23738841345484446,0.24241330194434443,0.22339999081590206,0.28703520058254417,0.26346112284034784,0.27455372602041206,0.178533832,0.18555481406589217,0.16876306024586582,0.2803264360330254,0.2676159701856587,0.2906094511046407,0.29557489223570926,0.1854849282591928,0.19884504204472628,0.18930890233599368,0.1651148958622011,0.17520737010766124,0.1702047926134331,0.1588456409251884,0.1591375286086561,0.2320180778954585,0.23080615152221556,0.14437429205215427,0.16728014,0.18611276646560354,0.2551013873188387,0.3563203191906489,0.25347699,0.1580247389897581,0.18792840334966535,0.18962593017479007,0.19537733913672514,0.1715080907210049,0.16697863466869964,0.16485287895429485,0.16257848207057743,0.18311494643222376,0.2287474399443078,0.2255433640517412,0.15368802109058816,0.16822034882916537,0.22929160444974578,0.21991946019109967,0.16046477850569546,0.18002807449208472,0.1920314675544534,0.18257318215367002,0.1731553346657746,0.17318385530555322,0.17436023239124532,0.17179426464828518,0.18079527665978715,0.1810118352953373,0.17730894493346183,0.205000483,0.19703892870825493,0.19261327560990357,0.19316722320665375,0.192442179,0.18471355987499388,0.1666098294179342,0.15671515491964214,0.1698857291590775,0.1690801272023471,0.17447381189147754,0.17271797630894106,0.18992054441694414,0.18740604118859402,0.18069995645094963
sad,0.2663241578912207,0.2434847025285743,0.24350567997433328,0.23328723491251707,0.3089191235004958,0.2742423212592015,0.279806416,0.16022032255337196,0.16800716441142313,0.1444283407767997,0.29860508615532627,0.3349505355365775,0.35626831241475115,0.33396706425309397,0.17229475807470415,0.17560886961152752,0.16468068432385452,0.1523742040917009,0.15355354543105015,0.15208558321722815,0.14131682606416057,0.15750373094576692,0.25307527318773837,0.24645721435945725,0.19558003466229215,0.2564112909894578,0.2575462098007954,0.24947867016962372,0.16712498036676643,0.23785215514432967,0.17807178494613962,0.16318781116579936,0.16079941113727664,0.14704090046475277,0.1449769913326167,0.141331249,0.13978186153129332,0.15935892317914163,0.1708042668613859,0.17644581598903708,0.17256874616097162,0.22090705788782816,0.24055444022301678,0.2724792861486657,0.22381642862382886,0.2009754555062919,0.2167046759816632,0.20587748362395314,0.16103732983931943,0.14907602720473825,0.14559497313935388,0.14867163529475846,0.14859911669043635,0.1709242899729237,0.17867931244616822,0.17590920499718488,0.24113506183978092,0.24735801803653298,0.23984761942793717,0.2138676906737938,0.21885391297476234,0.18602308821949579,0.14571534132746633,0.136876797,0.1481007911404912,0.1481007911404912,0.17047811790484674,0.16999750262699473,0.22198414098528166,0.22091964918679724,0.19108327211990775
safety,0.2733583608429187,0.25757538701795313,0.2648132471992492,0.24722305874712797,0.30423311662511704,0.2922601831908706,0.29683588018586826,0.16535816108456644,0.16893735048066139,0.16098569160614395,0.28526904590288266,0.28991320456703856,0.3035886598876176,0.2938445802952374,0.18123088869033696,0.19859507118714906,0.18560733007716404,0.1482994446442629,0.15025301421726253,0.15332044692370378,0.1734852308533363,0.18882436042932946,0.27231637241787066,0.26763253028409256,0.17118846805854884,0.17594757444035472,0.17836190077274744,0.19550453866839354,0.20974914618492246,0.19285491021140747,0.1943228339580272,0.18425221178606044,0.17145168568110225,0.1759917044539493,0.17157691257534868,0.16056982764554142,0.1595036303389109,0.16496534065183024,0.18561205043090556,0.20600212434888363,0.20299037062417233,0.18849813454449105,0.20402695857665504,0.2536093068246385,0.20521884801727822,0.19961614822853826,0.2308473239805856,0.20931340963839828,0.19229141587880663,0.18054720909960906,0.17295666394172055,0.17613605208736216,0.17358590794910211,0.20363009926832817,0.2070361298557322,0.20310925870630647,0.25931061588868426,0.25802753638520715,0.25322018270192415,0.2337471944175266,0.2257513237533946,0.20100387356778124,0.18268126303552973,0.1606201998980622,0.1838624139399763,0.1835200079890286,0.2073347499227475,0.20414113126391945,0.25034720704803853,0.24644797314834804,0.20972343607570748
sandstorm,0.15344734376367494,0.14848303738657698,0.1484883143346882,0.14783892636477364,0.17630492987271207,0.16958192603755892,0.17841432574877875,0.14234867446610677,0.14705879949721792,0.16033930531773227,0.17152157004246985,0.17949898660853286,0.2024863896519354,0.19819491128689595,0.15674868191248886,0.16609089039429514,0.16006044993969473,0.15239112754721582,0.1586073760946075,0.1610474678853201,0.14677486196723774,0.1783557770956807,0.186836758,0.1816571019777993,0.14622348086120365,0.1602938389263423,0.16749057182184487,0.1653131850434947,0.15262437408621957,0.1616691348353198,0.3151302976933826,0.2256054182444937,0.21972515499336648,0.2007610848532087,0.1711176247358345,0.1575452254579043,0.1537483050217948,0.15987429623356503,0.17056466116846716,0.16634068424371765,0.16247886740256473,0.3979417427410299,0.4605958077283103,0.30892195718214455,0.3863201132882694,0.4188919566762223,0.4945731245915491,0.44324441562319095,0.27998719232841596,0.18046560109183601,0.14532340725616463,0.1449516182571873,0.14483622186493075,0.16995966878937954,0.17026957448897406,0.16610475737792682,0.32334636417745194,0.3146452097514752,0.28317781333059716,0.44748715882126305,0.43034750066196015,0.37160899611241105,0.19466631149006822,0.137288159,0.13946197141645938,0.13946197141645938,0.15683065,0.15663955320517128,0.2319458783310263,0.21251811003173735,0.3343754324364147
shirt,0.1753741092949364,0.16671438115045262,0.16671438115045262,0.16671438115045262,0.1844205272034479,0.17673486535223082,0.17756454495871013,0.13791322248415686,0.13791322248415686,0.13920751416823046,0.17494043098320092,0.18807995165781863,0.1930121982903636,0.19868022247947317,0.15761145858926554,0.15475279141522916,0.1551000482427998,0.13728552623545526,0.13735486742624187,0.13935993215921436,0.1492186206111206,0.1532910505480146,0.1715507048935724,0.17063818253917534,0.2096693711414255,0.2042810951252091,0.2030507895969878,0.19846361511344626,0.19788849841361567,0.18937121023850473,0.15428110775722345,0.15640985942024088,0.1517600101188911,0.148347209,0.14226395454605562,0.16294542299548542,0.16286958942857516,0.18565047938781634,0.1915840664714965,0.18894985629794847,0.18008108574134757,0.17832027317039742,0.1799070450763279,0.17543682947587438,0.1746433541712572,0.14916984121261762,0.1572839520338975,0.16077734931436152,0.1481168531031774,0.1379835068298451,0.14826704147950878,0.1482996367820729,0.14826718,0.1575438453577032,0.15758559055662574,0.1575291000564352,0.14590861541915615,0.14590428328965924,0.14556591012790104,0.15854284434812346,0.15820450158321817,0.15334809395275356,0.13703380938167178,0.14822742313544465,0.1482365194989509,0.1482365194989509,0.14826567301071927,0.14826491498042707,0.13703791637631674,0.13703791637631674,0.14729737145948602
shoes,0.18698306815662952,0.18457431911870564,0.1845662273504052,0.18001869506300985,0.20304704310744529,0.19325065607219974,0.19377749843477451,0.1488516639601814,0.14887809646215386,0.17721010560031078,0.21855546536009426,0.2382141304108173,0.2598689134661395,0.24864311433805084,0.1961446352353405,0.21553253522909627,0.19047831221750727,0.14729005015868044,0.14818387761900942,0.17941077548063342,0.14145659086517642,0.1519840877929345,0.1916975878251723,0.19034096034068063,0.2362597176230601,0.26691023323104646,0.2905089045194037,0.26480571243105316,0.2337299175842008,0.25536660077323753,0.23983858880620298,0.23954927868385176,0.2114045328891788,0.21131743347789966,0.18562649286891392,0.14917516488647065,0.14779104,0.1538826854296231,0.17384215371610182,0.17392725508118279,0.16947148042143126,0.21928069614265752,0.24634005867851547,0.19495122245936697,0.1922191882474176,0.25235673840040646,0.26960573215172207,0.2006190285339322,0.18830796526935867,0.16110892195966378,0.1464999509684027,0.14645619268282378,0.14569926843030429,0.14476612420886356,0.14422526,0.14264727979619976,0.15697806233939976,0.15686295340145132,0.15131132071859327,0.17776020598563003,0.16405737065745074,0.16098907523922945,0.1569225424562381,0.14027235211944214,0.1405714134023695,0.14047987667764195,0.1414302909110796,0.14120759122608015,0.13945562241707485,0.13884309008768245,0.150007879
sky,0.41421816056720573,0.37831526345482047,0.37838574655626805,0.35715489061861816,0.5112888570751765,0.4260901302861226,0.45941080578587623,0.17306817003247577,0.17932033011526682,0.17910429023865357,0.4750192887852744,0.4334610519625464,0.5227833711686013,0.5224983865880924,0.20954433232960604,0.24009887662267573,0.23192559271050125,0.17693658462192208,0.19427140076550428,0.17119202301332265,0.1568362457771891,0.16996193715123922,0.3824939974537955,0.3755411926686759,0.1392076066979553,0.15272544470821628,0.16952922148574948,0.1805445117734127,0.17586248942348598,0.17532923782146273,0.15948481156997343,0.2175714798523357,0.22153395413049032,0.20895852346193916,0.1724422594638352,0.14548403803635296,0.14437056364751844,0.1474103657831565,0.16524071236025514,0.16498422861836354,0.1640490649274574,0.1497023399909349,0.1736399854211372,0.1816937607476604,0.17344269002141754,0.15147823108103947,0.16969904920425727,0.17483962666918001,0.15542563581263397,0.14023566379711877,0.14137151607113438,0.14047484895403878,0.13924659520526686,0.1510019791009844,0.15242162365069972,0.15130814926186517,0.16671615025388595,0.16983371731454064,0.16795622266493052,0.15728240341859917,0.15870715532535137,0.15086903943985164,0.1380903160774088,0.13841911708740737,0.13972326852265182,0.13972326852265182,0.14245538682858588,0.1424508353899894,0.1474824676231658,0.14730366045965707,0.1469681943605546
sleeping,0.20112351012571855,0.2004114517782791,0.20046721359485944,0.20026539851257757,0.22723879322580515,0.2092847231465538,0.21011884869052355,0.13953792666512285,0.14292411172059957,0.15544922144961068,0.24463925641749124,0.26774637945813584,0.28030861967757664,0.2522173795866708,0.15865974092413693,0.16733561159740842,0.163129015,0.1370363914834418,0.1374395279288391,0.15586087406343735,0.14083137186574665,0.16929453767515443,0.2195799966116609,0.21221719393483562,0.20940835542772293,0.24375550915994415,0.2579862903995687,0.25063043457488954,0.18648044725579163,0.24395180027453725,0.24735153503611906,0.21940056186377402,0.20446820834993093,0.16950962864478658,0.15845703280123338,0.1392871714604861,0.13922688907501687,0.1526121026087111,0.1572817281014496,0.1594648460267121,0.1538273887562618,0.24133138500164028,0.267769419,0.20761440893871885,0.20895176434531318,0.2773067883754808,0.3200514679648683,0.2502022610906283,0.17933947344803727,0.13802906235126333,0.1430767218635187,0.14309852371498694,0.14292427018502216,0.1558271918266993,0.15788229092990086,0.15764350723794923,0.18996260244390584,0.18981987512100093,0.18629588126734697,0.2195422622638465,0.21085836166319524,0.17432760303321576,0.13699733517302506,0.1390130805462354,0.14557729241997772,0.1455491590133686,0.14880821390066246,0.14859260327273918,0.15919693079445377,0.15873696908778617,0.16748810885528312
socks,0.1592544200943818,0.15481579187764058,0.15481579187764058,0.15478091624526746,0.1688956884448888,0.1612276340657794,0.16505561789240147,0.14068481797080884,0.14074885777232715,0.16810591409722905,0.1762790936224424,0.19966390924744448,0.20994622859736795,0.19934470159902384,0.17781471753455197,0.17152596579772234,0.16372429711724007,0.14116117552568333,0.15798054639954195,0.17344480627703499,0.14783004225504573,0.17069863712595718,0.18181773655734224,0.18055674368766622,0.1993649144665139,0.2452401091094346,0.29267069802959583,0.3050024275424611,0.2743413164390336,0.3015717811983282,0.20822585661403353,0.22899863513613375,0.22396869061376962,0.21197199625874877,0.18709484019244782,0.14644475997737824,0.14617729299822763,0.15996804919089422,0.19203113329297403,0.19843470376892375,0.1950394468330627,0.2180540916463096,0.27981342385495395,0.2577329712831083,0.23820289176058423,0.24270229960433168,0.27496804,0.22876632810751957,0.22114057583637525,0.17181590365471017,0.143497127,0.1433983936686136,0.14204755279921777,0.16805160639035846,0.16774704847311986,0.16682622439460765,0.20174248256082652,0.1974901038664168,0.1910780007821256,0.21011900783279253,0.19936175535428097,0.17340997801216626,0.16862226881198833,0.14175700602699587,0.15516721736488154,0.15513234173250842,0.16028507239482134,0.1568959508650768,0.1750134256413466,0.16872012528744726,0.1687670867729061
speed,0.27565558947285945,0.25908627234894804,0.25982997556965154,0.24711565360180165,0.29414725629840865,0.2867913495862766,0.28716301290432733,0.1898554408055229,0.18945364732446443,0.17306108275553028,0.28806282787001075,0.30411588283289626,0.3043398542731018,0.28993537392449525,0.2009030007800681,0.19818412271040897,0.18810309783226545,0.17287977957815326,0.17160095211928167,0.17457668897162262,0.15987989048460471,0.1690651244971181,0.26859749890880763,0.26174948212087046,0.1940552287172957,0.20579357553623415,0.21918713991013913,0.2401543321041923,0.25022620869766715,0.23563443303647347,0.18773315470062252,0.184270914,0.17646760929007774,0.18951319898226687,0.18553638643989348,0.14440667996038342,0.1428524524996752,0.16149456744914242,0.17081269223945725,0.1904721679397924,0.18514290162404803,0.1873763654787147,0.21943242024103785,0.22152677666551493,0.21712865578654442,0.19575830546329487,0.2095639369406853,0.19135991913634198,0.2032391424093009,0.1856104861921768,0.14333702564844739,0.1436928782658161,0.14255575382002586,0.14848805051148203,0.1483467214477787,0.14678053252583764,0.16517938388911207,0.16487895428962698,0.16173170074435905,0.19116830895676454,0.18759278068626023,0.18390892159330047,0.18145208580565855,0.1409778262808428,0.14723968544476548,0.14696394402459936,0.1501746769872664,0.14950302516960665,0.15393056473771194,0.15268843904107604,0.17190812609075348
strawberry,0.15560233856891328,0.15337376192470542,0.15343985765026563,0.14079224,0.1599218836463812,0.15760632551243428,0.1599082656887619,0.15166419422456254,0.15248271619874462,0.18376864132317697,0.15115973567368324,0.1486191528731175,0.15303432256725868,0.15107792443828602,0.14708299478662357,0.15599873122390975,0.1519042092695134,0.1576603513097906,0.1698472262896976,0.193191542,0.17054623156172313,0.17131537929715576,0.14763021324942965,0.1463345132633219,0.15341557600918898,0.17164352097377433,0.18773385594595748,0.18257369098815074,0.1727397995168504,0.17836138067683724,0.24400281239619775,0.2709161000608049,0.23453972922179583,0.33908574528809016,0.317248764,0.18863979794157676,0.18100880310924322,0.19262940834907302,0.20244429122541283,0.19691854951430496,0.1888962894152055,0.20087839225098525,0.2174027879747779,0.1911549908979171,0.20855546350078785,0.2935103135826171,0.3144045417047234,0.2739598581032157,0.4914170571904562,0.44869179705221107,0.19903461538106387,0.19549738848481873,0.18373681921315363,0.2069251028130474,0.19810495938741568,0.1881133461554193,0.19813900882955407,0.18705953905977232,0.17660300590235734,0.3484158116898906,0.30743207869750677,0.3420684490342246,0.42423524643088256,0.16361528922334603,0.1868189199544535,0.1804931363686684,0.19778616800298374,0.18526041335623628,0.18388193760748583,0.16975127855220076,0.2585604771951572
